repo,parent commit,method path,rank,RR,AP,hit@10,sort_ranks,ground truth size,inner corpus size,outer corpus size,repo size
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/IntSumAggregator.java/createAggregatedValue,1.0,1.0,0.31392985695830694,1.0,"[1.0, 2.0, 3.0, 4.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 28.0, 30.0, 45.0, 46.0, 63.0, 71.0, 84.0, 92.0, 100.0, 102.0, 104.0, 106.0, 108.0, 111.0, 121.0, 129.0, 130.0, 132.0, 156.0, 163.0, 169.0, 172.0, 179.0, 204.0, 219.0, 238.0, 239.0, 247.0, 311.0, 337.0, 369.0, 394.0, 426.0, 438.0, 452.0, 463.0, 476.0, 478.0, 484.0, 486.0, 490.0, 493.0, 499.0, 506.0, 511.0, 515.0, 521.0, 525.0, 548.0, 552.0, 561.0, 567.0, 571.0, 591.0, 619.0, 623.0, 632.0, 642.0, 658.0, 659.0, 707.0, 727.0, 730.0, 733.0, 743.0, 774.0, 780.0, 790.0, 798.0, 833.0, 862.0, 867.0, 869.0, 888.0, 889.0, 907.0, 915.0, 971.0, 988.0, 1002.0, 1010.0, 1065.0, 1072.0, 1080.0, 1081.0, 1083.0, 1100.0, 1168.0, 1183.0, 1184.0, 1229.0, 1248.0, 1255.0, 1280.0, 1283.0, 1298.0, 1302.0, 1350.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongMinAggregator.java/aggregate,1.0,1.0,0.32118159073640273,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 10.0, 12.0, 13.0, 14.0, 20.0, 22.0, 23.0, 24.0, 25.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 39.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 51.0, 52.0, 53.0, 54.0, 56.0, 58.0, 59.0, 60.0, 64.0, 70.0, 75.0, 76.0, 94.0, 101.0, 104.0, 118.0, 125.0, 128.0, 138.0, 145.0, 154.0, 160.0, 161.0, 166.0, 211.0, 219.0, 234.0, 248.0, 268.0, 270.0, 289.0, 305.0, 323.0, 351.0, 386.0, 413.0, 432.0, 450.0, 459.0, 461.0, 484.0, 500.0, 526.0, 552.0, 565.0, 588.0, 593.0, 594.0, 595.0, 600.0, 616.0, 627.0, 638.0, 639.0, 647.0, 651.0, 671.0, 724.0, 750.0, 763.0, 771.0, 772.0, 784.0, 809.0, 827.0, 851.0, 852.0, 882.0, 884.0, 885.0, 900.0, 926.0, 945.0, 969.0, 986.0, 993.0, 1020.0, 1031.0, 1036.0, 1074.0, 1077.0, 1088.0, 1125.0, 1148.0, 1160.0, 1164.0, 1165.0, 1200.0, 1217.0, 1263.0, 1316.0, 1326.0, 1339.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongMinAggregator.java/setAggregatedValue,1.0,1.0,0.27556864916675766,1.0,"[1.0, 2.0, 3.0, 5.0, 7.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0, 19.0, 20.0, 27.0, 28.0, 33.0, 34.0, 35.0, 41.0, 51.0, 53.0, 54.0, 60.0, 64.0, 67.0, 72.0, 75.0, 77.0, 78.0, 80.0, 87.0, 90.0, 92.0, 98.0, 105.0, 126.0, 137.0, 138.0, 147.0, 154.0, 155.0, 159.0, 173.0, 174.0, 183.0, 187.0, 190.0, 212.0, 250.0, 280.0, 284.0, 290.0, 311.0, 312.0, 361.0, 385.0, 386.0, 399.0, 402.0, 421.0, 444.0, 449.0, 452.0, 453.0, 491.0, 521.0, 523.0, 559.0, 596.0, 603.0, 615.0, 640.0, 650.0, 678.0, 680.0, 681.0, 730.0, 743.0, 745.0, 746.0, 772.0, 774.0, 850.0, 853.0, 883.0, 892.0, 893.0, 915.0, 926.0, 936.0, 964.0, 1001.0, 1014.0, 1022.0, 1028.0, 1029.0, 1040.0, 1064.0, 1074.0, 1111.0, 1120.0, 1133.0, 1156.0, 1161.0, 1191.0, 1216.0, 1223.0, 1236.0, 1252.0, 1270.0, 1275.0, 1295.0, 1318.0, 1343.0, 1357.0, 1366.0, 1384.0, 1385.0, 1413.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongMinAggregator.java/getAggregatedValue,1.0,1.0,0.4611729729387762,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 17.0, 18.0, 20.0, 21.0, 23.0, 25.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 36.0, 37.0, 40.0, 41.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 51.0, 52.0, 53.0, 57.0, 58.0, 59.0, 61.0, 65.0, 66.0, 76.0, 80.0, 83.0, 85.0, 86.0, 88.0, 91.0, 93.0, 108.0, 111.0, 125.0, 196.0, 245.0, 251.0, 263.0, 267.0, 289.0, 308.0, 337.0, 340.0, 367.0, 381.0, 401.0, 447.0, 449.0, 474.0, 481.0, 487.0, 492.0, 501.0, 518.0, 530.0, 534.0, 540.0, 550.0, 552.0, 567.0, 568.0, 573.0, 581.0, 582.0, 586.0, 605.0, 613.0, 615.0, 638.0, 656.0, 663.0, 669.0, 671.0, 699.0, 710.0, 717.0, 731.0, 752.0, 755.0, 756.0, 778.0, 780.0, 802.0, 860.0, 876.0, 882.0, 942.0, 992.0, 998.0, 1102.0, 1163.0, 1178.0, 1185.0, 1208.0, 1284.0, 1306.0, 1359.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongMinAggregator.java/createAggregatedValue,1.0,1.0,0.3804989519258852,1.0,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 31.0, 36.0, 37.0, 38.0, 41.0, 47.0, 49.0, 58.0, 60.0, 63.0, 65.0, 72.0, 74.0, 78.0, 87.0, 89.0, 96.0, 99.0, 115.0, 137.0, 141.0, 169.0, 199.0, 218.0, 233.0, 236.0, 284.0, 285.0, 289.0, 303.0, 313.0, 334.0, 376.0, 396.0, 415.0, 424.0, 475.0, 483.0, 495.0, 497.0, 519.0, 525.0, 538.0, 556.0, 559.0, 564.0, 569.0, 576.0, 579.0, 592.0, 599.0, 606.0, 640.0, 652.0, 666.0, 674.0, 682.0, 683.0, 687.0, 694.0, 706.0, 719.0, 732.0, 737.0, 738.0, 811.0, 846.0, 868.0, 892.0, 915.0, 922.0, 937.0, 960.0, 971.0, 1015.0, 1017.0, 1020.0, 1026.0, 1027.0, 1082.0, 1087.0, 1125.0, 1148.0, 1158.0, 1163.0, 1179.0, 1188.0, 1189.0, 1226.0, 1247.0, 1268.0, 1293.0, 1304.0, 1307.0, 1326.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/FloatProductAggregator.java/aggregate,1.0,1.0,0.32054720546065696,1.0,"[1.0, 2.0, 3.0, 7.0, 8.0, 9.0, 12.0, 13.0, 14.0, 15.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 29.0, 30.0, 31.0, 35.0, 36.0, 38.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 48.0, 49.0, 51.0, 53.0, 54.0, 58.0, 62.0, 64.0, 72.0, 75.0, 77.0, 84.0, 90.0, 91.0, 101.0, 124.0, 128.0, 143.0, 231.0, 322.0, 380.0, 390.0, 410.0, 418.0, 460.0, 498.0, 531.0, 540.0, 599.0, 607.0, 613.0, 614.0, 627.0, 643.0, 676.0, 713.0, 732.0, 770.0, 833.0, 859.0, 874.0, 881.0, 908.0, 913.0, 958.0, 961.0, 970.0, 976.0, 990.0, 991.0, 1005.0, 1011.0, 1012.0, 1020.0, 1029.0, 1042.0, 1057.0, 1066.0, 1067.0, 1072.0, 1073.0, 1075.0, 1095.0, 1140.0, 1156.0, 1167.0, 1197.0, 1225.0, 1233.0, 1244.0, 1255.0, 1268.0, 1286.0, 1294.0, 1298.0, 1304.0, 1311.0, 1319.0, 1342.0, 1346.0, 1359.0, 1361.0, 1376.0, 1394.0, 1397.0, 1398.0, 1413.0, 1416.0, 1418.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/FloatProductAggregator.java/setAggregatedValue,1.0,1.0,0.30097836178138004,1.0,"[1.0, 2.0, 5.0, 6.0, 7.0, 8.0, 10.0, 14.0, 16.0, 17.0, 18.0, 20.0, 22.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 34.0, 35.0, 37.0, 38.0, 40.0, 43.0, 45.0, 49.0, 53.0, 55.0, 58.0, 61.0, 62.0, 66.0, 68.0, 70.0, 73.0, 74.0, 75.0, 82.0, 92.0, 102.0, 106.0, 118.0, 145.0, 157.0, 211.0, 232.0, 245.0, 259.0, 344.0, 346.0, 448.0, 464.0, 465.0, 482.0, 499.0, 502.0, 506.0, 522.0, 561.0, 605.0, 610.0, 611.0, 612.0, 627.0, 684.0, 693.0, 696.0, 749.0, 774.0, 784.0, 807.0, 811.0, 826.0, 853.0, 866.0, 876.0, 908.0, 912.0, 913.0, 914.0, 935.0, 989.0, 1004.0, 1009.0, 1020.0, 1070.0, 1073.0, 1105.0, 1110.0, 1116.0, 1128.0, 1145.0, 1154.0, 1173.0, 1188.0, 1220.0, 1222.0, 1227.0, 1228.0, 1229.0, 1231.0, 1235.0, 1240.0, 1250.0, 1257.0, 1265.0, 1279.0, 1304.0, 1317.0, 1331.0, 1358.0, 1392.0, 1393.0, 1395.0, 1396.0, 1413.0, 1415.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/FloatProductAggregator.java/getAggregatedValue,1.0,1.0,0.46357595948243235,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 48.0, 49.0, 53.0, 55.0, 57.0, 60.0, 71.0, 73.0, 74.0, 83.0, 87.0, 88.0, 97.0, 106.0, 156.0, 208.0, 219.0, 222.0, 231.0, 234.0, 255.0, 261.0, 267.0, 279.0, 286.0, 295.0, 310.0, 342.0, 350.0, 377.0, 390.0, 400.0, 404.0, 411.0, 413.0, 419.0, 422.0, 434.0, 435.0, 459.0, 460.0, 468.0, 487.0, 494.0, 508.0, 520.0, 549.0, 567.0, 568.0, 576.0, 584.0, 605.0, 608.0, 609.0, 613.0, 637.0, 639.0, 691.0, 725.0, 754.0, 810.0, 823.0, 856.0, 880.0, 900.0, 906.0, 920.0, 930.0, 964.0, 970.0, 973.0, 1055.0, 1118.0, 1137.0, 1210.0, 1283.0, 1306.0, 1355.0, 1359.0, 1366.0, 1382.0, 1403.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/FloatProductAggregator.java/createAggregatedValue,1.0,1.0,0.35929875088731444,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 28.0, 30.0, 38.0, 40.0, 42.0, 45.0, 46.0, 61.0, 73.0, 74.0, 75.0, 79.0, 85.0, 88.0, 89.0, 95.0, 98.0, 108.0, 116.0, 127.0, 140.0, 164.0, 239.0, 292.0, 338.0, 413.0, 419.0, 451.0, 489.0, 491.0, 502.0, 515.0, 533.0, 536.0, 538.0, 548.0, 550.0, 557.0, 563.0, 565.0, 573.0, 583.0, 592.0, 614.0, 631.0, 636.0, 644.0, 663.0, 664.0, 685.0, 688.0, 701.0, 709.0, 711.0, 731.0, 741.0, 748.0, 754.0, 782.0, 788.0, 807.0, 814.0, 815.0, 819.0, 823.0, 828.0, 843.0, 851.0, 885.0, 904.0, 922.0, 930.0, 976.0, 978.0, 1014.0, 1024.0, 1046.0, 1048.0, 1054.0, 1056.0, 1058.0, 1070.0, 1081.0, 1093.0, 1095.0, 1112.0, 1129.0, 1142.0, 1163.0, 1169.0, 1185.0, 1205.0, 1255.0, 1291.0, 1298.0, 1340.0, 1361.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/IntMinAggregator.java/aggregate,1.0,1.0,0.29507097486706024,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 13.0, 16.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 27.0, 28.0, 29.0, 31.0, 32.0, 33.0, 35.0, 36.0, 37.0, 38.0, 40.0, 42.0, 43.0, 44.0, 50.0, 53.0, 54.0, 59.0, 60.0, 62.0, 63.0, 68.0, 76.0, 79.0, 83.0, 89.0, 97.0, 109.0, 125.0, 134.0, 157.0, 177.0, 236.0, 251.0, 331.0, 387.0, 413.0, 484.0, 508.0, 549.0, 569.0, 599.0, 617.0, 648.0, 695.0, 696.0, 702.0, 705.0, 707.0, 722.0, 740.0, 746.0, 795.0, 843.0, 854.0, 857.0, 878.0, 886.0, 897.0, 901.0, 925.0, 927.0, 939.0, 955.0, 989.0, 996.0, 1006.0, 1008.0, 1014.0, 1022.0, 1033.0, 1036.0, 1060.0, 1068.0, 1071.0, 1092.0, 1101.0, 1124.0, 1134.0, 1140.0, 1142.0, 1146.0, 1149.0, 1156.0, 1173.0, 1174.0, 1189.0, 1231.0, 1261.0, 1264.0, 1266.0, 1270.0, 1297.0, 1317.0, 1344.0, 1353.0, 1355.0, 1371.0, 1377.0, 1389.0, 1394.0, 1396.0, 1397.0, 1408.0, 1414.0, 1416.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/IntMinAggregator.java/setAggregatedValue,1.0,1.0,0.28340444957067434,1.0,"[1.0, 2.0, 3.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 17.0, 21.0, 22.0, 23.0, 24.0, 25.0, 32.0, 35.0, 37.0, 39.0, 41.0, 43.0, 46.0, 53.0, 58.0, 63.0, 65.0, 69.0, 70.0, 71.0, 72.0, 76.0, 77.0, 80.0, 87.0, 88.0, 90.0, 95.0, 112.0, 113.0, 115.0, 117.0, 123.0, 124.0, 130.0, 170.0, 180.0, 216.0, 219.0, 249.0, 269.0, 279.0, 302.0, 326.0, 331.0, 347.0, 351.0, 352.0, 410.0, 424.0, 438.0, 453.0, 482.0, 522.0, 529.0, 536.0, 549.0, 558.0, 581.0, 589.0, 593.0, 606.0, 609.0, 642.0, 650.0, 672.0, 675.0, 686.0, 729.0, 745.0, 770.0, 814.0, 820.0, 823.0, 857.0, 882.0, 895.0, 932.0, 938.0, 975.0, 978.0, 1008.0, 1017.0, 1022.0, 1028.0, 1036.0, 1082.0, 1108.0, 1114.0, 1132.0, 1190.0, 1214.0, 1246.0, 1256.0, 1267.0, 1268.0, 1279.0, 1290.0, 1291.0, 1299.0, 1312.0, 1330.0, 1351.0, 1352.0, 1354.0, 1355.0, 1366.0, 1391.0, 1392.0, 1414.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/IntMinAggregator.java/getAggregatedValue,1.0,1.0,0.4668596633520564,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 9.0, 12.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 43.0, 44.0, 45.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 55.0, 56.0, 57.0, 61.0, 62.0, 69.0, 73.0, 75.0, 79.0, 123.0, 141.0, 142.0, 157.0, 168.0, 174.0, 176.0, 182.0, 208.0, 212.0, 213.0, 226.0, 232.0, 238.0, 246.0, 252.0, 270.0, 295.0, 327.0, 350.0, 386.0, 404.0, 418.0, 424.0, 435.0, 448.0, 453.0, 460.0, 513.0, 516.0, 543.0, 562.0, 563.0, 565.0, 566.0, 576.0, 580.0, 591.0, 597.0, 609.0, 626.0, 630.0, 633.0, 653.0, 670.0, 685.0, 690.0, 696.0, 700.0, 705.0, 711.0, 712.0, 784.0, 832.0, 858.0, 923.0, 929.0, 942.0, 957.0, 983.0, 987.0, 1005.0, 1096.0, 1150.0, 1218.0, 1250.0, 1330.0, 1339.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/IntMinAggregator.java/createAggregatedValue,1.0,1.0,0.2542937997715063,1.0,"[1.0, 2.0, 3.0, 4.0, 7.0, 8.0, 9.0, 11.0, 12.0, 13.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 24.0, 27.0, 32.0, 34.0, 37.0, 41.0, 42.0, 44.0, 53.0, 58.0, 64.0, 95.0, 114.0, 122.0, 125.0, 133.0, 136.0, 138.0, 139.0, 144.0, 149.0, 173.0, 183.0, 206.0, 214.0, 220.0, 238.0, 239.0, 246.0, 249.0, 289.0, 301.0, 374.0, 377.0, 399.0, 423.0, 451.0, 471.0, 478.0, 481.0, 506.0, 512.0, 514.0, 537.0, 538.0, 550.0, 554.0, 555.0, 558.0, 563.0, 594.0, 599.0, 601.0, 612.0, 626.0, 652.0, 653.0, 660.0, 686.0, 695.0, 709.0, 712.0, 771.0, 773.0, 777.0, 801.0, 823.0, 825.0, 876.0, 885.0, 908.0, 946.0, 961.0, 975.0, 979.0, 988.0, 1018.0, 1020.0, 1033.0, 1048.0, 1065.0, 1075.0, 1110.0, 1146.0, 1159.0, 1160.0, 1161.0, 1211.0, 1216.0, 1229.0, 1235.0, 1236.0, 1259.0, 1270.0, 1272.0, 1283.0, 1327.0, 1335.0, 1337.0, 1349.0, 1355.0, 1370.0, 1376.0, 1380.0, 1417.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongSumAggregator.java/aggregate,1.0,1.0,0.28125619162881194,1.0,"[1.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 17.0, 21.0, 23.0, 24.0, 29.0, 32.0, 33.0, 45.0, 46.0, 47.0, 51.0, 60.0, 66.0, 69.0, 71.0, 72.0, 73.0, 74.0, 79.0, 82.0, 83.0, 86.0, 88.0, 89.0, 95.0, 110.0, 111.0, 124.0, 133.0, 155.0, 156.0, 175.0, 192.0, 197.0, 215.0, 268.0, 278.0, 286.0, 300.0, 315.0, 342.0, 351.0, 413.0, 446.0, 448.0, 449.0, 450.0, 472.0, 477.0, 509.0, 523.0, 541.0, 549.0, 551.0, 659.0, 673.0, 674.0, 683.0, 684.0, 700.0, 708.0, 722.0, 724.0, 749.0, 828.0, 851.0, 865.0, 899.0, 953.0, 967.0, 980.0, 995.0, 998.0, 1001.0, 1007.0, 1036.0, 1039.0, 1048.0, 1068.0, 1072.0, 1073.0, 1080.0, 1086.0, 1093.0, 1094.0, 1115.0, 1123.0, 1135.0, 1141.0, 1162.0, 1168.0, 1172.0, 1183.0, 1200.0, 1215.0, 1239.0, 1276.0, 1287.0, 1305.0, 1306.0, 1315.0, 1322.0, 1328.0, 1375.0, 1376.0, 1399.0, 1402.0, 1414.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongSumAggregator.java/setAggregatedValue,1.0,1.0,0.27095218703693424,1.0,"[1.0, 2.0, 3.0, 7.0, 8.0, 9.0, 10.0, 12.0, 13.0, 15.0, 17.0, 20.0, 22.0, 24.0, 32.0, 34.0, 35.0, 38.0, 41.0, 42.0, 45.0, 50.0, 52.0, 55.0, 56.0, 61.0, 62.0, 63.0, 64.0, 67.0, 68.0, 73.0, 74.0, 76.0, 78.0, 91.0, 106.0, 107.0, 109.0, 113.0, 135.0, 141.0, 146.0, 149.0, 154.0, 159.0, 164.0, 182.0, 183.0, 196.0, 247.0, 316.0, 328.0, 329.0, 346.0, 352.0, 357.0, 377.0, 406.0, 419.0, 424.0, 433.0, 437.0, 438.0, 439.0, 440.0, 444.0, 467.0, 468.0, 509.0, 527.0, 568.0, 584.0, 587.0, 625.0, 632.0, 688.0, 691.0, 695.0, 700.0, 713.0, 731.0, 732.0, 735.0, 750.0, 791.0, 799.0, 803.0, 804.0, 805.0, 815.0, 829.0, 832.0, 839.0, 878.0, 898.0, 921.0, 922.0, 926.0, 927.0, 937.0, 971.0, 978.0, 996.0, 1011.0, 1014.0, 1032.0, 1042.0, 1052.0, 1066.0, 1073.0, 1088.0, 1089.0, 1099.0, 1106.0, 1155.0, 1195.0, 1241.0, 1338.0, 1342.0, 1413.0, 1422.0]",121,4,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongSumAggregator.java/getAggregatedValue,1.0,1.0,0.4772335511512346,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 10.0, 11.0, 13.0, 15.0, 16.0, 18.0, 19.0, 21.0, 22.0, 25.0, 26.0, 27.0, 29.0, 30.0, 32.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 43.0, 44.0, 45.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 57.0, 58.0, 60.0, 61.0, 62.0, 65.0, 67.0, 68.0, 71.0, 76.0, 84.0, 86.0, 87.0, 89.0, 90.0, 93.0, 99.0, 100.0, 106.0, 122.0, 124.0, 131.0, 138.0, 142.0, 146.0, 147.0, 150.0, 171.0, 174.0, 200.0, 224.0, 232.0, 237.0, 262.0, 265.0, 281.0, 282.0, 362.0, 365.0, 375.0, 390.0, 394.0, 411.0, 415.0, 425.0, 464.0, 475.0, 511.0, 523.0, 530.0, 531.0, 542.0, 571.0, 575.0, 593.0, 600.0, 623.0, 626.0, 641.0, 670.0, 672.0, 696.0, 729.0, 802.0, 804.0, 885.0, 913.0, 917.0, 923.0, 950.0, 954.0, 994.0, 1027.0, 1046.0, 1155.0, 1221.0, 1248.0, 1331.0, 1406.0, 1409.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/aggregators/LongSumAggregator.java/createAggregatedValue,1.0,1.0,0.3366527152137036,1.0,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 44.0, 50.0, 52.0, 57.0, 67.0, 89.0, 91.0, 96.0, 100.0, 108.0, 113.0, 120.0, 128.0, 132.0, 141.0, 143.0, 173.0, 205.0, 218.0, 234.0, 270.0, 297.0, 337.0, 401.0, 409.0, 415.0, 421.0, 429.0, 472.0, 473.0, 474.0, 481.0, 496.0, 504.0, 519.0, 533.0, 547.0, 573.0, 583.0, 589.0, 590.0, 596.0, 630.0, 636.0, 642.0, 660.0, 666.0, 674.0, 675.0, 696.0, 724.0, 727.0, 734.0, 758.0, 773.0, 788.0, 820.0, 829.0, 834.0, 879.0, 902.0, 904.0, 936.0, 955.0, 957.0, 972.0, 980.0, 987.0, 1008.0, 1014.0, 1020.0, 1023.0, 1046.0, 1047.0, 1051.0, 1063.0, 1064.0, 1078.0, 1081.0, 1086.0, 1117.0, 1123.0, 1124.0, 1152.0, 1177.0, 1184.0, 1195.0, 1211.0, 1219.0, 1225.0, 1241.0, 1318.0, 1322.0, 1324.0, 1422.0]",121,5,1416,1422
apache/giraph,0a25624ffaad21592546e3c5159d4fadba15fa8c,src/main/java/org/apache/giraph/graph/MasterCompute.java/registerAggregator,1.0,1.0,0.15593397535985348,1.0,"[1.0, 2.0, 4.0, 6.0, 7.0, 8.0, 10.0, 12.0, 18.0, 26.0, 29.0, 50.0, 56.0, 58.0, 94.0, 106.0, 111.0, 125.0, 138.0, 142.0, 143.0, 170.0, 174.0, 186.0, 187.0, 199.0, 223.0, 227.0, 231.0, 245.0, 248.0, 276.0, 291.0, 296.0, 301.0, 314.0, 317.0, 325.0, 338.0, 346.0, 350.0, 366.0, 374.0, 379.0, 387.0, 394.0, 421.0, 453.0, 460.0, 487.0, 509.0, 544.0, 547.0, 569.0, 581.0, 586.0, 590.0, 625.0, 627.0, 644.0, 657.0, 666.0, 701.0, 710.0, 713.0, 769.0, 776.0, 777.0, 824.0, 826.0, 845.0, 861.0, 875.0, 878.0, 886.0, 901.0, 912.0, 925.0, 938.0, 941.0, 963.0, 964.0, 1005.0, 1012.0, 1020.0, 1030.0, 1032.0, 1051.0, 1054.0, 1064.0, 1073.0, 1081.0, 1100.0, 1105.0, 1119.0, 1126.0, 1144.0, 1149.0, 1166.0, 1171.0, 1194.0, 1203.0, 1205.0, 1229.0, 1239.0, 1248.0, 1258.0, 1266.0, 1271.0, 1282.0, 1285.0, 1290.0, 1306.0, 1318.0, 1324.0, 1332.0, 1343.0, 1372.0, 1382.0, 1387.0, 1389.0, 1422.0]",121,14,1407,1422
